artist_id,artist_name,artist_main_genre,artist_active_start
92303,King Missile,Pop/Rock,1980
93566,Inspiral Carpets,Pop/Rock,1980
94126,Bow Wow Wow,Pop/Rock,1980
94890,The Legendary Pink Dots,Pop/Rock,1980
97325,Biohazard,Pop/Rock,1980
97395,Colin Hay,Pop/Rock,1980
99246,Concrete Blonde,Pop/Rock,1980
100473,L7,Pop/Rock,1980
101701,Conflict,Pop/Rock,1980
103324,Kreator,Pop/Rock,1980
103447,Kim Wilde,Pop/Rock,1980
103484,Indigo Girls,Pop/Rock,1980
104455,The La's,Pop/Rock,1980
105422,Corrosion of Conformity,Pop/Rock,1980
108679,Crash Test Dummies,Pop/Rock,1980
109414,Courtney Love,Pop/Rock,1980
109421,Crowbar,Pop/Rock,1980
109735,Circle Jerks,Pop/Rock,1980
111963,Chris Whitley,Pop/Rock,1980
112185,James,Pop/Rock,1980
112204,Crimson Glory,Pop/Rock,1980
116087,Leatherface,Pop/Rock,1980
116178,Culture Club,Pop/Rock,1980
118664,Basia,Pop/Rock,1980
120060,Christian Death,Pop/Rock,1980
120953,Cowboy Junkies,Pop/Rock,1980
125561,Cinderella,Pop/Rock,1980
125822,Exodus,Pop/Rock,1980
127360,Everything But the Girl,Pop/Rock,1980
128141,Cranes,Pop/Rock,1980
130173,Crowded House,Pop/Rock,1980
132095,Crucifix,Pop/Rock,1980
132710,Crime & the City Solution,Pop/Rock,1980
134729,Faith No More,Pop/Rock,1980
135054,Joan Jett & the Blackhearts,Pop/Rock,1980
139089,Barenaked Ladies,Pop/Rock,1980
139741,Frankie Goes to Hollywood,Pop/Rock,1980
139908,The Cult,Pop/Rock,1980
143749,fIREHOSE,Pop/Rock,1980
151549,Belinda Carlisle,Pop/Rock,1980
151787,Bathory,Pop/Rock,1980
154530,Beat Happening,Pop/Rock,1980
154544,Green Day,Pop/Rock,1980
163386,Exhorder,Pop/Rock,1980
166658,Hum,Pop/Rock,1980
167287,Frank Black,Pop/Rock,1980
167320,Fear Factory,Pop/Rock,1980
168256,Eva Cassidy,Pop/Rock,1980
169099,Lush,Pop/Rock,1980
169317,Carnivore,Pop/Rock,1980
170381,Europe,Pop/Rock,1980
172167,Elliott Smith,Pop/Rock,1980
174122,Lyle Lovett,Pop/Rock,1980
175025,Eddie Vedder,Pop/Rock,1980
178371,Egg Hunt,Pop/Rock,1980
178621,Ultra Vivid Scene,Pop/Rock,1980
178645,Altered Images,Pop/Rock,1980
178906,Jawbox,Pop/Rock,1980
182884,Jason Donovan,Pop/Rock,1980
184471,Unsane,Pop/Rock,1980
184811,Erasure,Pop/Rock,1980
185543,Green Jelly,Pop/Rock,1980
186096,Voivod,Pop/Rock,1980
186185,CÃ©line Dion,Pop/Rock,1980
189678,Galaxie 500,Pop/Rock,1980
191063,Celtic Frost,Pop/Rock,1980
193963,Warrant,Pop/Rock,1980
194578,Gang Green,Pop/Rock,1980
198302,The Dream Syndicate,Pop/Rock,1980
200074,Lenny Kravitz,Pop/Rock,1980
201958,General Public,Pop/Rock,1980
206241,Eurythmics,Pop/Rock,1980
206465,Type O Negative,Pop/Rock,1980
208303,Jane Siberry,Pop/Rock,1980
212131,Ride,Pop/Rock,1980
213273,Joey McIntyre,Pop/Rock,1980
219483,Dinosaur Jr.,Pop/Rock,1980
222351,Dead Moon,Pop/Rock,1980
222927,Uncle Tupelo,Pop/Rock,1980
222959,MC 900 Ft. Jesus,Pop/Rock,1980
222974,MDC,Pop/Rock,1980
223627,John Frusciante,Pop/Rock,1980
225948,Dead Can Dance,Pop/Rock,1980
226556,Dead or Alive,Pop/Rock,1980
228099,Howard Jones,Pop/Rock,1980
228323,Death,Pop/Rock,1980
237205,Madonna,Pop/Rock,1980
239921,Depeche Mode,Pop/Rock,1980
240923,Sam Phillips,Pop/Rock,1980
244073,Samiam,Pop/Rock,1980
244537,Wendy & Lisa,Pop/Rock,1980
246960,Wham!,Pop/Rock,1980
247545,Robin Guthrie,Pop/Rock,1980
251604,Diamond Head,Pop/Rock,1980
253408,White Lion,Pop/Rock,1980
255347,Savatage,Pop/Rock,1980
255887,Level 42,Pop/Rock,1980
257141,Widespread Panic,Pop/Rock,1980
258430,Pennywise,Pop/Rock,1980
259240,Vanessa Paradis,Pop/Rock,1980
259561,Let's Active,Pop/Rock,1980
260212,Pet Shop Boys,Pop/Rock,1980
261087,Life of Agony,Pop/Rock,1980
262794,Hootie & the Blowfish,Pop/Rock,1980
263937,Dio,Pop/Rock,1980
266534,Josef K,Pop/Rock,1980
280692,Jill Sobule,Pop/Rock,1980
280956,Rollins Band,Pop/Rock,1980
280960,Lone Justice,Pop/Rock,1980
282800,Rites of Spring,Pop/Rock,1980
287259,Saint Vitus,Pop/Rock,1980
287350,Mark Lanegan,Pop/Rock,1980
290590,Samantha Fox,Pop/Rock,1980
296802,Lisa Loeb,Pop/Rock,1980
296903,Love and Rockets,Pop/Rock,1980
298764,Roxette,Pop/Rock,1980
299429,Possessed,Pop/Rock,1980
299567,Poi Dog Pondering,Pop/Rock,1980
299776,Urge Overkill,Pop/Rock,1980
300035,Judge,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
315142,Scandal,Pop/Rock,1980
315339,QueensrÃ¿che,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
320442,Racer X,Pop/Rock,1980
323194,Jerry Cantrell,Pop/Rock,1980
324646,Ned's Atomic Dustbin,Pop/Rock,1980
325459,R.E.M.,Pop/Rock,1980
332257,Neneh Cherry,Pop/Rock,1980
333464,Phish,Pop/Rock,1980
333766,New Model Army,Pop/Rock,1980
333903,New Musik,Pop/Rock,1980
334193,New Order,Pop/Rock,1980
335302,Mayhem,Pop/Rock,1980
339577,Meat Puppets,Pop/Rock,1980
340152,Ratt,Pop/Rock,1980
341672,No Doubt,Pop/Rock,1980
343930,The Jesus and Mary Chain,Pop/Rock,1980
343954,Mercyful Fate,Pop/Rock,1980
345355,Melissa Etheridge,Pop/Rock,1980
347148,Night Ranger,Pop/Rock,1980
349157,Melvins,Pop/Rock,1980
351227,Richard Marx,Pop/Rock,1980
351733,Nine Inch Nails,Pop/Rock,1980
354722,Rick Astley,Pop/Rock,1980
355555,Nitzer Ebb,Pop/Rock,1980
355616,Poison,Pop/Rock,1980
357406,Nirvana,Pop/Rock,1980
358820,Primal Scream,Pop/Rock,1980
359062,KMFDM,Pop/Rock,1980
363100,Prong,Pop/Rock,1980
365542,Katrina & the Waves,Pop/Rock,1980
367459,Naked Raygun,Pop/Rock,1980
371258,Napalm Death,Pop/Rock,1980
372322,Natalie Merchant,Pop/Rock,1980
375945,Psychic TV,Pop/Rock,1980
377581,Mary Margaret O'Hara,Pop/Rock,1980
385180,Masters of Reality,Pop/Rock,1980
385611,Redd Kross,Pop/Rock,1980
386253,Negative Approach,Pop/Rock,1980
387530,Matthew Sweet,Pop/Rock,1980
388198,Neurosis,Pop/Rock,1980
388972,Material Issue,Pop/Rock,1980
390477,New Kids on the Block,Pop/Rock,1980
395187,Nena,Pop/Rock,1980
401287,Mazzy Star,Pop/Rock,1980
406294,Megadeth,Pop/Rock,1980
408696,Mercury Rev,Pop/Rock,1980
412710,Milli Vanilli,Pop/Rock,1980
415239,The Primitives,Pop/Rock,1980
420133,Ministry,Pop/Rock,1980
420504,Overkill,Pop/Rock,1980
422947,Minor Threat,Pop/Rock,1980
423305,Mission of Burma,Pop/Rock,1980
446509,Metallica,Pop/Rock,1980
449578,Miami Sound Machine,Pop/Rock,1980
453041,Meshuggah,Pop/Rock,1980
462110,The Reverend Horton Heat,Pop/Rock,1980
465562,Obituary,Pop/Rock,1980
467382,Michael Penn,Pop/Rock,1980
471355,Operation Ivy,Pop/Rock,1980
472925,The Offspring,Pop/Rock,1980
474482,Minutemen,Pop/Rock,1980
475431,Stray Cats,Pop/Rock,1980
475980,The Monochrome Set,Pop/Rock,1980
477001,Texas Tornados,Pop/Rock,1980
479350,The Toasters,Pop/Rock,1980
480108,a-ha,Pop/Rock,1980
482677,The Lemonheads,Pop/Rock,1980
485191,The Pastels,Pop/Rock,1980
486047,Sublime,Pop/Rock,1980
486645,The Plimsouls,Pop/Rock,1980
489876,The Pogues,Pop/Rock,1980
490554,The Posies,Pop/Rock,1980
490952,Anthrax,Pop/Rock,1980
492037,The Proclaimers,Pop/Rock,1980
493327,They Might Be Giants,Pop/Rock,1980
495455,Monster Magnet,Pop/Rock,1980
498961,'Til Tuesday,Pop/Rock,1980
500992,MÃ¶tley CrÃ¼e,Pop/Rock,1980
501081,"10,000 Maniacs",Pop/Rock,1980
503283,Miracle Legion,Pop/Rock,1980
506513,Mr. Bungle,Pop/Rock,1980
509223,Mudhoney,Pop/Rock,1980
511257,The Soup Dragons,Pop/Rock,1980
515251,Murphy's Law,Pop/Rock,1980
519637,Brian Setzer,Pop/Rock,1980
528895,Vasco Rossi,Pop/Rock,1980
540883,Guns N' Roses,Pop/Rock,1980
545074,George Michael,Pop/Rock,1980
545534,Cannibal Corpse,Pop/Rock,1980
545726,Guided by Voices,Pop/Rock,1980
546214,Gwen Stefani,Pop/Rock,1980
553483,Happy Mondays,Pop/Rock,1980
561715,Godflesh,Pop/Rock,1980
563834,Dag Nasty,Pop/Rock,1980
564333,The Stone Roses,Pop/Rock,1980
564726,The Sundays,Pop/Rock,1980
567862,A Flock of Seagulls,Pop/Rock,1980
570061,The Tragically Hip,Pop/Rock,1980
572737,Helmet,Pop/Rock,1980
573241,7 Seconds,Pop/Rock,1980
574597,ABC,Pop/Rock,1980
575379,The Vaselines,Pop/Rock,1980
576718,Seal,Pop/Rock,1980
578028,Mojo Nixon,Pop/Rock,1980
579839,Suicidal Tendencies,Pop/Rock,1980
583478,The Wedding Present,Pop/Rock,1980
588450,Annihilator,Pop/Rock,1980
588887,Thom Yorke,Pop/Rock,1980
590441,Young Marble Giants,Pop/Rock,1980
591048,Anti-Nowhere League,Pop/Rock,1980
597094,Morrissey,Pop/Rock,1980
600069,James Taylor,Pop/Rock,1980
601079,Eros Ramazzotti,Pop/Rock,1980
604075,Agent Orange,Pop/Rock,1980
607094,Toadies,Pop/Rock,1980
610339,Toad the Wet Sprocket,Pop/Rock,1980
610346,Aimee Mann,Pop/Rock,1980
611929,Tom Tom Club,Pop/Rock,1980
620495,The Breeders,Pop/Rock,1980
620603,Edwyn Collins,Pop/Rock,1980
621101,The Bouncing Souls,Pop/Rock,1980
621944,The Boo Radleys,Pop/Rock,1980
623254,Asia,Pop/Rock,1980
631535,The Business,Pop/Rock,1980
633078,Bruce Hornsby,Pop/Rock,1980
633181,Butthole Surfers,Pop/Rock,1980
647796,Camper Van Beethoven,Pop/Rock,1980
648097,Guadalcanal Diary,Pop/Rock,1980
648407,Candlemass,Pop/Rock,1980
651187,The Georgia Satellites,Pop/Rock,1980
655547,GWAR,Pop/Rock,1980
661525,Front 242,Pop/Rock,1980
668922,Heaven 17,Pop/Rock,1980
671244,Witchfinder General,Pop/Rock,1980
673208,Manowar,Pop/Rock,1980
674263,Daniel Johnston,Pop/Rock,1980
677842,Hellhammer,Pop/Rock,1980
680476,Hole,Pop/Rock,1980
680522,Yaz,Pop/Rock,1980
687487,Yo La Tengo,Pop/Rock,1980
689367,Yngwie Malmsteen,Pop/Rock,1980
741177,Entombed,Pop/Rock,1980
741746,Sepultura,Pop/Rock,1980
743760,Alien Sex Fiend,Pop/Rock,1980
745318,Pale Saints,Pop/Rock,1980
746182,Translator,Pop/Rock,1980
747243,Trouble,Pop/Rock,1980
748421,Trey Anastasio,Pop/Rock,1980
750970,Skinny Puppy,Pop/Rock,1980
751910,Testament,Pop/Rock,1980
752314,Pavement,Pop/Rock,1980
754251,Suzanne Vega,Pop/Rock,1980
754879,Angel Witch,Pop/Rock,1980
755156,Sonic Youth,Pop/Rock,1980
755519,Soul Asylum,Pop/Rock,1980
756180,SinÃ©ad O'Connor,Pop/Rock,1980
757157,Simply Red,Pop/Rock,1980
758444,Blur,Pop/Rock,1980
758453,Blues Traveler,Pop/Rock,1980
758520,Big Black,Pop/Rock,1980
758630,Better Than Ezra,Pop/Rock,1980
759031,Aztec Camera,Pop/Rock,1980
759491,The Exploited,Pop/Rock,1980
763237,Big Audio Dynamite,Pop/Rock,1980
763601,The Gories,Pop/Rock,1980
764181,The Church,Pop/Rock,1980
766361,The Go-Betweens,Pop/Rock,1980
766533,Bolt Thrower,Pop/Rock,1980
769486,Iced Earth,Pop/Rock,1980
771269,Bono,Pop/Rock,1980
771419,King's X,Pop/Rock,1980
771470,Boy George,Pop/Rock,1980
775323,Chris Isaak,Pop/Rock,1980
775406,Chris Cornell,Pop/Rock,1980
776011,Kyuss,Pop/Rock,1980
776093,Kylie Minogue,Pop/Rock,1980
778906,L.A. Guns,Pop/Rock,1980
781370,Chumbawamba,Pop/Rock,1980
784766,Clan of Xymox,Pop/Rock,1980
785101,Bananarama,Pop/Rock,1980
785357,James McMurtry,Pop/Rock,1980
786245,Barry Adamson,Pop/Rock,1980
786360,D.R.I.,Pop/Rock,1980
787696,Dicks,Pop/Rock,1980
789064,Extreme,Pop/Rock,1980
790509,Alphaville,Pop/Rock,1980
790814,Talk Talk,Pop/Rock,1980
792530,Tori Amos,Pop/Rock,1980
793845,Falco,Pop/Rock,1980
793898,Cockney Rejects,Pop/Rock,1980
797147,Edie Brickell & New Bohemians,Pop/Rock,1980
798606,Fugazi,Pop/Rock,1980
799100,Great White,Pop/Rock,1980
799771,Green River,Pop/Rock,1980
802464,Freedy Johnston,Pop/Rock,1980
803026,Government Issue,Pop/Rock,1980
803544,Dream Theater,Pop/Rock,1980
806740,Turbonegro,Pop/Rock,1980
806829,Jane's Addiction,Pop/Rock,1980
807026,Lyres,Pop/Rock,1980
808212,Charlie Sexton,Pop/Rock,1980
808944,Jawbreaker,Pop/Rock,1980
813731,Debbie Gibson,Pop/Rock,1980
813946,Deftones,Pop/Rock,1980
815090,W.A.S.P.,Pop/Rock,1980
815537,Del Amitri,Pop/Rock,1980
817011,Was (Not Was),Pop/Rock,1980
817754,Ween,Pop/Rock,1980
820115,White Zombie,Pop/Rock,1980
822089,Jordan Knight,Pop/Rock,1980
825087,Living Colour,Pop/Rock,1980
825251,Marilyn Manson,Pop/Rock,1980
825387,Hothouse Flowers,Pop/Rock,1980
829122,Huey Lewis & the News,Pop/Rock,1980
831236,Mark Knopfler,Pop/Rock,1980
831733,Lindsay Lohan,Pop/Rock,1980
833782,Liquid Liquid,Pop/Rock,1980
834108,Sarah McLachlan,Pop/Rock,1980
835585,Loverboy,Pop/Rock,1980
840523,Sebadoh,Pop/Rock,1980
852810,Pop Will Eat Itself,Pop/Rock,1980
852997,k.d. lang,Pop/Rock,1980
853492,Marshall Crenshaw,Pop/Rock,1980
854203,Porcupine Tree,Pop/Rock,1980
855952,Propagandhi,Pop/Rock,1980
856451,Naked Eyes,Pop/Rock,1980
866271,Nick Cave & the Bad Seeds,Pop/Rock,1980
883318,Red Hot Chili Peppers,Pop/Rock,1980
887806,Oleta Adams,Pop/Rock,1980
891032,The Mighty Mighty Bosstones,Pop/Rock,1980
895136,Pixies,Pop/Rock,1980
898275,Missing Persons,Pop/Rock,1980
898479,The Smithereens,Pop/Rock,1980
899530,The Smiths,Pop/Rock,1980
918600,The Style Council,Pop/Rock,1980
919239,4 Non Blondes,Pop/Rock,1980
919525,The Sugarcubes,Pop/Rock,1980
919846,54-40,Pop/Rock,1980
920994,The Vandals,Pop/Rock,1980
921542,A.R. Kane,Pop/Rock,1980
922200,Violent Femmes,Pop/Rock,1980
924508,The Waterboys,Pop/Rock,1980
924780,Anti-Flag,Pop/Rock,1980
925528,Throwing Muses,Pop/Rock,1980
926307,This Mortal Coil,Pop/Rock,1980
926428,Thomas Dolby,Pop/Rock,1980
927373,Adolescents,Pop/Rock,1980
927650,Tiffany,Pop/Rock,1980
928351,Morbid Angel,Pop/Rock,1980
930204,The Art of Noise,Pop/Rock,1980
931105,Agnostic Front,Pop/Rock,1980
937003,My Bloody Valentine,Pop/Rock,1980
938638,Buffalo Tom,Pop/Rock,1980
940583,The Call,Pop/Rock,1980
946563,Ghost,Pop/Rock,1980
947563,Gin Blossoms,Pop/Rock,1980
948171,Hanoi Rocks,Pop/Rock,1980
948333,Haircut 100,Pop/Rock,1980
948557,DNA,Pop/Rock,1980
949211,Girls at Our Best!,Pop/Rock,1980
950441,Go West,Pop/Rock,1980
950956,Gorilla Biscuits,Pop/Rock,1980
952834,Mano Negra,Pop/Rock,1980
956268,Wilson Phillips,Pop/Rock,1980
957085,Danzig,Pop/Rock,1980
957340,Helloween,Pop/Rock,1980
957340,Nightwish,Pop/Rock,1980
958768,World Party,Pop/Rock,1980
958839,Yazoo,Pop/Rock,1980
988655,Donna the Buffalo,Pop/Rock,1980
2368302,Blitz,Pop/Rock,1980
335,PJ Harvey,Pop/Rock,1990
441,P.O.D.,Pop/Rock,1990
1498,All That Remains,Pop/Rock,1990
5501,System of a Down,Pop/Rock,1990
6310,Semisonic,Pop/Rock,1990
7731,Papa Roach,Pop/Rock,1990
8549,Sparklehorse,Pop/Rock,1990
8828,Spice Girls,Pop/Rock,1990
9441,Static-X,Pop/Rock,1990
11046,Tracy Bonham,Pop/Rock,1990
13508,Travis,Pop/Rock,1990
16132,Sevendust,Pop/Rock,1990
17387,Sixpence None the Richer,Pop/Rock,1990
21578,Sleep,Pop/Rock,1990
22348,Patty Griffin,Pop/Rock,1990
22875,Temple of the Dog,Pop/Rock,1990
24113,Tripping Daisy,Pop/Rock,1990
26023,The Apples in Stereo,Pop/Rock,1990
26164,Sleater-Kinney,Pop/Rock,1990
26193,Andrew Bird,Pop/Rock,1990
26520,Stereolab,Pop/Rock,1990
26825,Paula Cole,Pop/Rock,1990
28432,Sneaker Pimps,Pop/Rock,1990
29978,Sloan,Pop/Rock,1990
31556,Supergrass,Pop/Rock,1990
31606,Smog,Pop/Rock,1990
34899,Soul Coughing,Pop/Rock,1990
36468,Smoking Popes,Pop/Rock,1990
37730,Pearl Jam,Pop/Rock,1990
39013,Alkaline Trio,Pop/Rock,1990
40230,Songs: Ohia,Pop/Rock,1990
40294,Swell,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
44776,Beth Hart,Pop/Rock,1990
46527,Blonde Redhead,Pop/Rock,1990
48265,Silverchair,Pop/Rock,1990
48566,The Black Crowes,Pop/Rock,1990
49026,Switchfoot,Pop/Rock,1990
49062,Simple Plan,Pop/Rock,1990
50251,Blind Melon,Pop/Rock,1990
50493,Soulfly,Pop/Rock,1990
58934,The Faint,Pop/Rock,1990
61637,Beulah,Pop/Rock,1990
71373,BBMak,Pop/Rock,1990
75591,The Corrs,Pop/Rock,1990
80780,Sheryl Crow,Pop/Rock,1990
83194,Boyzone,Pop/Rock,1990
87922,The Juliana Theory,Pop/Rock,1990
94764,"Bonnie ""Prince"" Billy",Pop/Rock,1990
94792,Imogen Heap,Pop/Rock,1990
94861,Kings of Convenience,Pop/Rock,1990
96576,Interpol,Pop/Rock,1990
96977,In Flames,Pop/Rock,1990
97491,Kittie,Pop/Rock,1990
97786,BoySetsFire,Pop/Rock,1990
99449,Cornelius,Pop/Rock,1990
100659,Labradford,Pop/Rock,1990
101415,Ivy,Pop/Rock,1990
105129,Collective Soul,Pop/Rock,1990
107556,Kimya Dawson,Pop/Rock,1990
112789,Korn,Pop/Rock,1990
118979,The Dandy Warhols,Pop/Rock,1990
120010,Jack Johnson,Pop/Rock,1990
120412,Cowboy Mouth,Pop/Rock,1990
121746,Cornershop,Pop/Rock,1990
123363,Converge,Pop/Rock,1990
124492,Beck,Pop/Rock,1990
126782,Lambchop,Pop/Rock,1990
128495,Counting Crows,Pop/Rock,1990
128873,Jack White,Pop/Rock,1990
130764,Face to Face,Pop/Rock,1990
131038,Spoon,Pop/Rock,1990
134051,Elbow,Pop/Rock,1990
138271,Cursive,Pop/Rock,1990
146490,Fastball,Pop/Rock,1990
147316,Le Tigre,Pop/Rock,1990
149840,Catherine Wheel,Pop/Rock,1990
152023,Everclear,Pop/Rock,1990
153915,Duncan Sheik,Pop/Rock,1990
154417,Clutch,Pop/Rock,1990
158656,Taking Back Sunday,Pop/Rock,1990
159410,Further Seems Forever,Pop/Rock,1990
159433,Take That,Pop/Rock,1990
159655,Shadows Fall,Pop/Rock,1990
161351,Gov't Mule,Pop/Rock,1990
162197,Ben Folds,Pop/Rock,1990
163420,G. Love & Special Sauce,Pop/Rock,1990
163570,Ben Lee,Pop/Rock,1990
164189,Cast,Pop/Rock,1990
164686,Ben Folds Five,Pop/Rock,1990
165294,Chapterhouse,Pop/Rock,1990
166291,Eagle-Eye Cherry,Pop/Rock,1990
166505,Feist,Pop/Rock,1990
168110,Downset,Pop/Rock,1990
169795,Fiona Apple,Pop/Rock,1990
174752,Eels,Pop/Rock,1990
175379,Unearth,Pop/Rock,1990
176332,Right Said Fred,Pop/Rock,1990
178122,Filter,Pop/Rock,1990
178799,Staind,Pop/Rock,1990
180023,Tortoise,Pop/Rock,1990
180516,Dave Grohl,Pop/Rock,1990
184043,Foo Fighters,Pop/Rock,1990
185018,Finch,Pop/Rock,1990
185999,Voodoo Glow Skulls,Pop/Rock,1990
188190,Unwound,Pop/Rock,1990
192338,Madball,Pop/Rock,1990
193342,Emperor,Pop/Rock,1990
194039,Geggy Tah,Pop/Rock,1990
194246,Garbage,Pop/Rock,1990
201983,Westlife,Pop/Rock,1990
203695,Luscious Jackson,Pop/Rock,1990
205520,Tullycraft,Pop/Rock,1990
207290,DeVotchKa,Pop/Rock,1990
211095,UnderÃ¸ath,Pop/Rock,1990
213921,Less Than Jake,Pop/Rock,1990
214593,David Gray,Pop/Rock,1990
215041,The Jon Spencer Blues Explosion,Pop/Rock,1990
215058,Jars of Clay,Pop/Rock,1990
217641,M. Ward,Pop/Rock,1990
219428,Uncle Kracker,Pop/Rock,1990
219966,Vision of Disorder,Pop/Rock,1990
221059,Jason Mraz,Pop/Rock,1990
221445,Machine Head,Pop/Rock,1990
221844,Rusted Root,Pop/Rock,1990
222153,Hot Hot Heat,Pop/Rock,1990
223197,Hot Water Music,Pop/Rock,1990
224925,Joseph Arthur,Pop/Rock,1990
225930,Liz Phair,Pop/Rock,1990
227697,Robbie Williams,Pop/Rock,1990
232598,Days of the New,Pop/Rock,1990
233136,Josh Ritter,Pop/Rock,1990
233147,Howie Day,Pop/Rock,1990
235169,Rob Zombie,Pop/Rock,1990
237773,Mark Ronson,Pop/Rock,1990
239827,John Mayer,Pop/Rock,1990
240665,Jeff Buckley,Pop/Rock,1990
242211,Saliva,Pop/Rock,1990
243008,Weezer,Pop/Rock,1990
246169,Whiskeytown,Pop/Rock,1990
250976,Low,Pop/Rock,1990
251033,Pedro the Lion,Pop/Rock,1990
254215,Wilco,Pop/Rock,1990
255704,Pegboy,Pop/Rock,1990
257160,Jon Brion,Pop/Rock,1990
268990,Luna,Pop/Rock,1990
270667,Live,Pop/Rock,1990
277572,Phoenix,Pop/Rock,1990
285232,Maroon 5,Pop/Rock,1990
287407,Jessica Simpson,Pop/Rock,1990
289599,Linkin Park,Pop/Rock,1990
289685,Robyn,Pop/Rock,1990
290502,Limp Bizkit,Pop/Rock,1990
290853,Richard Ashcroft,Pop/Rock,1990
294197,Polvo,Pop/Rock,1990
297839,Sasha,Pop/Rock,1990
298225,Poison the Well,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
307102,Puddle of Mudd,Pop/Rock,1990
310455,Pestilence,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
316611,Marvelous 3,Pop/Rock,1990
317571,Jennifer Love Hewitt,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
326249,Radiohead,Pop/Rock,1990
329232,New Found Glory,Pop/Rock,1990
335747,Rancid,Pop/Rock,1990
343455,Pinback,Pop/Rock,1990
347151,Jewel,Pop/Rock,1990
354883,Poe,Pop/Rock,1990
355412,Placebo,Pop/Rock,1990
359326,Primus,Pop/Rock,1990
368578,Puffy AmiYumi,Pop/Rock,1990
374126,Natalie Imbruglia,Pop/Rock,1990
376422,Queens of the Stone Age,Pop/Rock,1990
381371,Neko Case,Pop/Rock,1990
382565,Mastodon,Pop/Rock,1990
383889,Matchbox Twenty,Pop/Rock,1990
387095,Reel Big Fish,Pop/Rock,1990
393345,Oasis,Pop/Rock,1990
400815,Nerf Herder,Pop/Rock,1990
406657,Meredith Brooks,Pop/Rock,1990
412393,Melanie C,Pop/Rock,1990
414889,The Presidents of the United States of America,Pop/Rock,1990
419102,The Shins,Pop/Rock,1990
426564,Ozomatli,Pop/Rock,1990
451296,Red House Painters,Pop/Rock,1990
467444,Of Montreal,Pop/Rock,1990
469519,Ashley Tisdale,Pop/Rock,1990
475334,The Suicide Machines,Pop/Rock,1990
479149,A Perfect Circle,Pop/Rock,1990
480086,Modest Mouse,Pop/Rock,1990
480830,The Mountain Goats,Pop/Rock,1990
480956,Midtown,Pop/Rock,1990
484607,Millencolin,Pop/Rock,1990
485135,311,Pop/Rock,1990
485365,Thirty Seconds to Mars,Pop/Rock,1990
485525,The Starting Line,Pop/Rock,1990
490852,Our Lady Peace,Pop/Rock,1990
490860,Three Days Grace,Pop/Rock,1990
491174,Suffocation,Pop/Rock,1990
495288,The Rentals,Pop/Rock,1990
495338,Ace of Base,Pop/Rock,1990
503602,The Sea and Cake,Pop/Rock,1990
509156,Mudvayne,Pop/Rock,1990
514563,Muse,Pop/Rock,1990
516929,*NSYNC,Pop/Rock,1990
520583,My Morning Jacket,Pop/Rock,1990
521851,MxPx,Pop/Rock,1990
524522,Joan Osborne,Pop/Rock,1990
527267,Built to Spill,Pop/Rock,1990
543595,Candlebox,Pop/Rock,1990
561105,Hatebreed,Pop/Rock,1990
568137,The Strokes,Pop/Rock,1990
574102,Dashboard Confessional,Pop/Rock,1990
574119,Sugar Ray,Pop/Rock,1990
574143,moe.,Pop/Rock,1990
575522,The Verve,Pop/Rock,1990
580300,Sufjan Stevens,Pop/Rock,1990
583618,Sunny Day Real Estate,Pop/Rock,1990
585574,Sum 41,Pop/Rock,1990
585896,The Wallflowers,Pop/Rock,1990
589630,AFI,Pop/Rock,1990
592595,Thursday,Pop/Rock,1990
595768,Motion City Soundtrack,Pop/Rock,1990
597239,April March,Pop/Rock,1990
597965,Archers of Loaf,Pop/Rock,1990
600640,Tindersticks,Pop/Rock,1990
601430,Morphine,Pop/Rock,1990
607053,At the Gates,Pop/Rock,1990
611104,Atomic Kitten,Pop/Rock,1990
614455,The Brian Jonestown Massacre,Pop/Rock,1990
615304,Ash,Pop/Rock,1990
615489,Bratmobile,Pop/Rock,1990
617336,Tom Morello,Pop/Rock,1990
620056,Bright Eyes,Pop/Rock,1990
625278,Broken Social Scene,Pop/Rock,1990
626463,Stone Temple Pilots,Pop/Rock,1990
628467,Britney Spears,Pop/Rock,1990
636394,Strung Out,Pop/Rock,1990
636433,The Cardigans,Pop/Rock,1990
639056,Bush,Pop/Rock,1990
639748,Blue,Pop/Rock,1990
641709,Camera Obscura,Pop/Rock,1990
642796,Camille Yarbrough,Pop/Rock,1990
654543,Cap'n Jazz,Pop/Rock,1990
660053,Grandaddy,Pop/Rock,1990
664346,Glassjaw,Pop/Rock,1990
665860,Godsmack,Pop/Rock,1990
665908,Good Charlotte,Pop/Rock,1990
668127,Godhead,Pop/Rock,1990
670734,Goldfinger,Pop/Rock,1990
673933,Mandy Moore,Pop/Rock,1990
675710,Marc Cohn,Pop/Rock,1990
687561,Dave Matthews,Pop/Rock,1990
690456,Youth of Today,Pop/Rock,1990
691371,Avenged Sevenfold,Pop/Rock,1990
